# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0019443 -0.90000 10.07918 0.8420661688 2.4325949912    0.762  2.235  3.6759  1.740    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.818 -0.752 -0.253 -1.418
0.0019443 -0.90000 10.07918 0.8420680761 2.4325955840    0.762  2.200  3.6792  1.788    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.730 -0.672 -0.185 -1.330
0.0019443 -0.90000 10.07918 0.8420704603 2.4325963251    0.761  2.166  3.6824  1.836    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.644 -0.593 -0.115 -1.242
0.0019443 -0.90000 10.07918 0.8420794606 2.4325991227    0.761  2.131  3.6859  1.884    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.557 -0.513 -0.045 -1.153
0.0019443 -0.90000 10.07918 0.8421072364 2.4326077558    0.758  2.167  3.6822  1.832    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -2e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.647 -0.596 -0.117 -1.245
0.0019443 -0.90000 10.07918 0.8421247005 2.4326131836    0.756  2.206  3.6784  1.776    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.745 -0.685 -0.195 -1.344
0.0019443 -0.90000 10.07918 0.8421442509 2.4326192594    0.754  2.249  3.6744  1.716    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.851 -0.782 -0.279 -1.452
0.0019443 -0.90000 10.07918 0.8421620727 2.4326247978    0.751  2.291  3.6704  1.655    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -0.958 -0.879 -0.362 -1.560
0.0019443 -0.90000 10.07918 0.8421775103 2.4326295950    0.747  2.333  3.6665  1.596    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.559e-03 -1.064 -0.973 -0.443 -1.663
0.0019443 -0.90000 10.07918 0.8421911001 2.4326338179    0.743  2.375  3.6628  1.537    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-09      0.00 7.382e-01 2.582e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.558e-03 -1.168 -1.065 -0.522 -1.766
0.0019443 -0.90000 10.07918 0.8422030807 2.4326375406    0.739  2.417  3.6591  1.478    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1  -8.6e-09      0.00 7.382e-01 2.583e-01 3.229e-04 1.079e-04 8.447e-04 -1.000 3.465e-03 -1.272 -1.156 -0.600 -1.867
0.0019443 -0.90000 10.07918 0.8422136307 2.4326408186    0.734  2.458  3.6553  1.419    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-08      0.00 7.382e-01 2.583e-01 3.228e-04 1.079e-04 8.447e-04 -1.000 3.459e-03 -1.375 -1.244 -0.673 -1.965
0.0019443 -0.90000 10.07918 0.8422231078 2.4326437632    0.728  2.499  3.6516  1.360    7  0.000  0.509     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-08      0.00 7.382e-01 2.583e-01 3.225e-04 1.080e-04 8.447e-04 -1.000 3.456e-03 -1.478 -1.330 -0.746 -2.061
0.0019443 -0.90000 10.07918 0.8422317505 2.4326464485    0.722  2.540  3.6477  1.299    7  0.000  0.507     9.94     7.48     5.23     4.07     3.30  3  -1.8e-08      0.00 7.382e-01 2.584e-01 3.213e-04 1.086e-04 8.447e-04 -1.000 3.363e-03 -1.580 -1.414 -0.816 -2.156
0.0019443 -0.90000 10.07918 0.8422396779 2.4326489115    0.714  2.581  3.6432  1.235    7  0.000  0.503    11.34     8.37     5.82     4.54     3.67  2 -2.32e-08      0.00 7.382e-01 2.584e-01 3.188e-04 1.109e-04 8.447e-04 -1.000 3.359e-03 -1.683 -1.495 -0.880 -2.249
0.0019443 -0.90000 10.07918 0.8422453403 2.4326506708    0.707  2.612  3.6344  1.165    7  0.000  0.498    13.14     9.48     6.55     5.13     4.15  2  -2.8e-08      0.00 7.382e-01 2.584e-01 3.157e-04 1.143e-04 8.447e-04 -1.000 3.358e-03 -1.760 -1.527 -0.881 -2.303
0.0019443 -0.90000 10.07918 0.8422523737 2.4326528559    0.696  2.653  3.6310  1.104    7  0.000  0.491    14.91    10.54     7.25     5.68     4.60  2  -3.6e-08      0.00 7.382e-01 2.584e-01 3.111e-04 1.199e-04 8.447e-04 -1.000 3.355e-03 -1.861 -1.610 -0.950 -2.397
0.0019443 -0.90000 10.07918 0.8422590494 2.4326549299    0.683  2.693  3.6273  1.040    7  0.000  0.484    16.99    11.77     8.05     6.33     5.12  2 -4.75e-08      0.00 7.382e-01 2.585e-01 3.069e-04 1.250e-04 8.447e-04 -1.000 3.261e-03 -1.962 -1.689 -1.013 -2.487
0.0019443 -0.90000 10.07918 0.8422656059 2.4326569668    0.665  2.733  3.6237  0.975    7  0.000  0.478    19.42    13.16     8.95     7.05     5.71  2 -6.26e-08      0.00 7.381e-01 2.585e-01 3.032e-04 1.296e-04 8.447e-04 -1.000 3.355e-03 -2.063 -1.769 -1.077 -2.577
0.0019443 -0.90000 10.07918 0.8422718644 2.4326589111    0.643  2.775  3.6203  0.905    7  0.000  0.473    22.38    14.81    10.01     7.91     6.40  1 -8.65e-08      0.00 7.381e-01 2.586e-01 2.999e-04 1.336e-04 8.447e-04 -1.000 3.353e-03 -2.167 -1.851 -1.141 -2.671
0.0019443 -0.90000 10.07918 0.8422774673 2.4326606517    0.616  2.815  3.6179  0.836    7  0.000  0.469    25.70    16.59    11.15     8.84     7.15  1  -1.2e-07      0.00 7.381e-01 2.586e-01 2.970e-04 1.372e-04 8.447e-04 -1.000 3.260e-03 -2.268 -1.936 -1.211 -2.764
0.0019443 -0.90000 10.07918 0.8422825933 2.4326622441    0.581  2.858  3.6169  0.764    7  0.000  0.465    29.66    18.62    12.43     9.89     8.01  1 -1.75e-07      0.00 7.381e-01 2.587e-01 2.945e-04 1.402e-04 8.446e-04 -1.000 3.265e-03 -2.375 -2.035 -1.301 -2.869
0.0019443 -0.90000 10.07918 0.8422865868 2.4326634847    0.540  2.902  3.6247  0.719    7  0.000  0.461    32.20    19.81    13.16    10.52     8.51  1 -2.65e-07      0.00 7.380e-01 2.588e-01 2.923e-04 1.428e-04 8.446e-04 -1.000 3.256e-03 -2.485 -2.190 -1.480 -3.008
0.0019443 -0.90000 10.07918 0.8422881365 2.4326639661    0.508  2.923  3.6505  0.774    7  0.000  0.459    28.20    17.64    11.77     9.41     7.61  1 -3.11e-07      0.00 7.380e-01 2.588e-01 2.909e-04 1.447e-04 8.445e-04 -1.000 3.259e-03 -2.538 -2.380 -1.759 -3.137
0.0019443 -0.90000 10.07918 1.0981452465 2.4913677119    0.544 -9.999  3.5948  7.953    9  0.544  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.239e-01 2.742e-01 2.714e-04 1.964e-04 8.632e-04 -1.000 1.919e-03 29.767 30.083 30.934 29.175
#isochrone terminated

